,DSC_HFC_120,DSC_TC_120,DSC_HFC_80,DSC_TC_Max,DSC_HFC_Max,DSC_TM_Max,DSC_HFM_Max,DSC_HFM_160,DSC_C_HalfPeak,DSC_M_HalfPeak,DSC_HFC_102,DSC_C_Onset,DSC_M_Onset,DSC_Crystallinity,DSC_fPP,DSC_Melt_Temp
120,0.20927713113947877,122.952,0.0034988337220926286,117.331,2.95,132.693,-2.731,0.0007498750208298618,9.10199999999999,10.00200000000001,0.008827447632624252,123.192,141.334,69.16667462517111,0.038440384615382885,135.813
121,0.22901397160110093,124.113,0.004665889018496911,118.111,3.408,134.033,-3.09,0.00024995834027662176,9.38199999999999,10.301999999999992,0.007161891475525337,124.373,143.175,76.20860784982946,0.0,138.034
122,0.26132576104881977,124.093,0.004499250124979164,118.612,3.768,133.773,-3.329,0.00024995834027662176,8.462000000000003,9.641999999999996,0.00524650189486158,124.373,142.575,77.51336928327639,0.0,137.694
123,0.2493337567177077,123.893,0.004499250124979166,118.252,3.711,133.693,-3.211,0.00024995834027662176,8.602000000000004,10.141999999999996,0.005579613126281366,124.153,142.795,77.78299249146762,0.0,137.874
124,0.2507082152974508,120.392,0.0018330278286952176,115.451,3.172,131.873,-2.536,0.0003332777870354957,8.140999999999991,10.261999999999986,0.014157227335340777,120.772,140.574,68.50186279863473,0.0,134.893
125,0.24637560406598943,120.832,0.0031661389768371895,115.491,3.199,133.353,-2.462,0.00024995834027662176,8.741,11.382000000000005,0.01457361637461551,121.232,142.235,70.10574982935151,0.0,136.754
126,0.22571238126978815,122.252,0.002166305615730707,116.251,3.665,131.593,-3.097,0.00033327778703549644,7.7819999999999965,9.180999999999997,0.006495669012685778,122.592,139.814,72.22322047781606,0.0,134.973
127,0.24054324279286826,122.352,0.002166305615730712,116.791,3.699,131.553,-3.137,0.0002499583402766225,7.622,8.840999999999994,0.006079279973411046,122.672,139.954,71.86283344709918,0.0,134.813
128,0.162808114356419,123.252,0.0034988337220926394,117.051,2.622,132.493,-2.376,0.00533244459256792,9.521999999999991,10.582000000000008,0.002331778619938478,123.292,141.174,64.7151468460628,5.1423894230769225,135.653
129,0.15273149960597057,122.952,0.0033322225924691724,116.711,2.443,132.293,-2.23,0.005082486252291296,10.162000000000006,11.362000000000009,0.006162557781265988,122.912,141.474,63.62984646303445,4.176478846153842,134.553
130,0.26753874354274265,121.572,0.006331222925691427,116.431,3.409,134.133,-2.682,8.331944675887511e-05,9.302000000000007,11.682000000000016,0.015239838837455076,121.912,144.055,74.79674846416397,0.0,138.314
131,0.2764539243459421,121.552,0.0059980006664445236,116.451,3.508,133.933,-2.788,8.331944675887397e-05,8.721999999999994,10.78200000000001,0.012991338025371545,121.932,143.215,73.87280273037547,0.0,137.694
132,0.1713881019830027,122.592,0.0028328611898016977,116.351,2.7,132.433,-2.334,0.004582569571738037,9.581999999999994,11.322000000000003,0.004413723816312124,122.672,141.294,67.06479157172657,4.44741346153846,135.593
